CT,Housing & Community Dev.,1451,3.24,4061558,1.20,1315,1.05,269,4.20,3876635,1.24,184923,4.43,18931,13.56 
CT,Natural Resources,72,0.00,197515,0.00,63,0.00,11,0.00,189426,0.00,8089,0.00,1280,0.00 
CT,Water Supply,948,0.09,3267728,0.21,942,0.15,41,2.59,3251819,0.21,15909,2.23,1196,2.74 
CT,Electric Power,146,0.00,562068,0.00,143,0.00,5,0.00,555111,0.00,6957,0.00,419,0.00 
CT,Gas Supply,27,0.00,105029,0.00,27,0.00,0,0.00,105029,0.00,0,0.00,0,0.00 
CT,Transit,428,0.00,1185346,0.00,404,0.00,44,0.00,1137350,0.00,47996,0.00,4369,0.00 
CT,Elem & Sec School Instruc.,54811,0.31,210137006,0.21,51378,0.33,8913,2.20,202742611,0.20,7394395,2.33,569945,2.31 
CT,Elem & Sec School-Other,18804,0.51,40674476,0.68,15444,0.47,7526,1.69,34898863,0.66,5775613,2.66,569612,1.59 
CT,Higher Education-Instruc.,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
CT,Higher Education-Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
CT,Libraries,1547,0.53,3569831,0.45,1066,0.73,1392,0.91,2862875,0.48,706956,1.21,80494,0.77 
CT,Other & Unallocable,1996,1.20,5760384,0.86,1730,0.89,984,5.20,5318942,0.71,441442,7.18,45060,7.70 
DE,Total,17645,1.08,48603203,1.07,16122,1.05,3697,3.27,46531460,1.11,2071743,2.34,260938,1.46 
DE,Financial Admin.,431,2.70,1054088,1.76,419,2.61,28,19.95,1040430,1.77,13658,16.12,1827,18.27 
DE,Other Government Admin.,366,1.29,899945,1.10,351,0.99,114,34.99,861599,1.00,38346,12.57,2374,8.86 
DE,Judicial and Legal,136,0.00,406113,0.00,132,0.00,10,0.00,398894,0.00,7219,0.00,781,0.00 
DE,Police Protection-Officers,897,3.25,3083699,2.53,895,3.26,20,54.66,3079145,2.53,4554,32.46,701,38.01 
DE,Police Protection-Other,291,1.51,562398,1.11,198,2.23,201,0.73,393161,1.57,169237,0.43,16371,0.59 
DE,Firefighters,196,0.00,609532,0.00,196,0.00,0,0.00,609532,0.00,0,0.00,0,0.00 
DE,Fire-Other,90,0.00,298476,0.00,90,0.00,2,0.00,297936,0.00,540,0.00,62,0.00 
DE,Correction,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Streets & Highways,606,1.96,1572950,1.12,519,2.07,130,2.57,1412431,1.23,160519,1.38,14980,2.48 
DE,Air Transportation,11,0.00,39035,0.00,11,0.00,1,0.00,38331,0.00,704,0.00,51,0.00 
DE,Water Transport/Terminals,105,0.00,389340,0.00,69,0.00,58,0.00,304219,0.00,85121,0.00,5541,0.00 
DE,Public Welfare,39,6.88,83976,4.46,18,7.46,52,5.16,45868,6.30,38108,6.24,3574,6.65 
DE,Health,170,0.00,482193,0.13,170,0.00,3,98.21,481570,0.00,623,100.03,49,99.21 
DE,Hospitals,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Solid Waste Management,229,6.47,482539,4.31,220,6.27,9,16.37,470923,4.41,11616,9.52,1383,15.13 
DE,Sewerage,373,1.86,911128,1.75,368,1.88,11,0.00,903771,1.76,7357,0.00,850,0.00 
DE,Parks & Recreation,273,1.08,620010,0.74,239,1.23,350,0.00,564906,0.81,55104,0.00,6095,0.00 
DE,Housing & Community Dev.,265,0.00,647578,0.00,260,0.00,11,0.00,638302,0.00,9276,0.00,814,0.00 
DE,Natural Resources,14,0.00,26479,0.00,14,0.00,0,0.00,26479,0.00,0,0.00,0,0.00 
DE,Water Supply,193,2.74,340435,4.64,183,2.89,10,0.00,332383,4.76,8052,0.00,1351,0.00 
DE,Electric Power,182,4.05,507779,3.34,182,4.05,1,0.00,507398,3.34,381,0.00,35,0.00 
DE,Gas Supply,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Transit,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Elem & Sec School Instruc.,8729,1.55,27078610,1.50,8432,1.40,891,11.64,26654217,1.51,424393,9.99,51239,5.59 
DE,Elem & Sec School-Other,3527,1.94,7270035,1.98,2692,2.30,1650,0.98,6320179,2.28,949856,0.81,142964,0.76 
DE,Higher Education-Instruc.,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Higher Education-Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DE,Libraries,123,3.45,258812,1.69,94,2.26,84,5.05,214165,1.81,44647,4.52,4999,4.88 
DE,Other & Unallocable,399,4.36,978053,4.58,370,4.39,61,8.10,935621,4.78,42432,4.59,4897,4.81 
DC,Total,50520,0.00,176412707,0.00,48252,0.00,3798,0.00,171254538,0.00,5158169,0.00,401042,0.00 
DC,Financial Admin.,873,0.00,2623814,0.00,867,0.00,12,0.00,2606405,0.00,17409,0.00,1107,0.00 
DC,Other Government Admin.,967,0.00,3189165,0.00,953,0.00,30,0.00,3146092,0.00,43073,0.00,2533,0.00 
DC,Judicial and Legal,1860,0.00,6486870,0.00,1846,0.00,22,0.00,6440739,0.00,46131,0.00,2564,0.00 
DC,Police Protection-Officers,4255,0.00,18365360,0.00,4251,0.00,7,0.00,18350214,0.00,15146,0.00,620,0.00 
DC,Police Protection-Other,829,0.00,2367769,0.00,739,0.00,173,0.00,2146187,0.00,221582,0.00,15985,0.00 
DC,Firefighters,1276,0.00,6106540,0.00,1276,0.00,0,0.00,6106540,0.00,0,0.00,0,0.00 
DC,Fire-Other,457,0.00,1714712,0.00,453,0.00,12,0.00,1708063,0.00,6649,0.00,664,0.00 
DC,Correction,4585,0.00,16750039,0.00,4550,0.00,37,0.00,16645720,0.00,104319,0.00,6137,0.00 
DC,Streets & Highways,800,0.00,2533161,0.00,785,0.00,27,0.00,2513067,0.00,20094,0.00,2568,0.00 
DC,Air Transportation,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DC,Water Transport/Terminals,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DC,Public Welfare,2091,0.00,6101970,0.00,2087,0.00,5,0.00,6082009,0.00,19961,0.00,620,0.00 
DC,Health,2097,0.00,7239729,0.00,2062,0.00,57,0.00,7073739,0.00,165990,0.00,6199,0.00 
DC,Hospitals,5029,0.00,17188865,0.00,4798,0.00,271,0.00,16330316,0.00,858549,0.00,40884,0.00 
DC,Solid Waste Management,565,0.00,1650176,0.00,564,0.00,1,0.00,1649423,0.00,753,0.00,89,0.00 
DC,Sewerage,655,0.00,2278177,0.00,654,0.00,1,0.00,2276136,0.00,2041,0.00,89,0.00 
DC,Parks & Recreation,541,0.00,1546280,0.00,504,0.00,63,0.00,1477183,0.00,69097,0.00,6509,0.00 
DC,Housing & Community Dev.,913,0.00,2905576,0.00,910,0.00,6,0.00,2901662,0.00,3914,0.00,531,0.00 
DC,Natural Resources,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DC,Water Supply,646,0.00,2276136,0.00,646,0.00,0,0.00,2276136,0.00,0,0.00,0,0.00 
DC,Electric Power,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DC,Gas Supply,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
DC,Transit,8313,0.00,34109519,0.00,8106,0.00,310,0.00,33469277,0.00,640242,0.00,36712,0.00 
DC,Elem & Sec School Instruc.,5694,0.00,19037680,0.00,5620,0.00,196,0.00,18790298,0.00,247382,0.00,13020,0.00 
DC,Elem & Sec School-Other,3125,0.00,5711774,0.00,1974,0.00,1577,0.00,3684280,0.00,2027494,0.00,203624,0.00 
DC,Higher Education-Instruc.,580,0.00,2416282,0.00,486,0.00,239,0.00,2082332,0.00,333950,0.00,16696,0.00 
DC,Higher Education-Other,604,0.00,1991291,0.00,556,0.00,133,0.00,1943370,0.00,47921,0.00,8555,0.00 
DC,Libraries,438,0.00,1228880,0.00,427,0.00,21,0.00,1202020,0.00,26860,0.00,1860,0.00 
DC,Other & Unallocable,3327,0.00,10592942,0.00,3138,0.00,598,0.00,10353330,0.00,239612,0.00,33476,0.00 
FL,Total,527205,0.30,1254034055,0.26,496330,0.36,111131,0.53,1200906725,0.26,53127330,1.32,5410564,1.47 
FL,Financial Admin.,13420,1.85,33056025,1.77,13095,1.87,511,6.41,32592161,1.80,463864,5.35,54633,5.43 
FL,Other Government Admin.,10657,3.48,29069644,2.09,10242,3.15,1162,29.15,28228481,2.08,841163,18.92,76850,14.27 
FL,Judicial and Legal,10611,1.00,24674587,0.93,10322,1.03,507,9.86,24143178,0.88,531409,16.08,52201,2.91 
FL,Police Protection-Officers,29452,1.12,99206878,0.94,29141,1.27,629,35.68,98813183,0.94,393695,33.13,51215,39.43 
FL,Police Protection-Other,14026,1.00,29697891,0.87,12451,0.91,4123,2.99,27648228,0.91,2049663,2.77,279990,2.65 
FL,Firefighters,15641,1.04,51323456,0.78,15533,1.09,350,41.46,51207497,0.78,115959,29.58,19652,21.66 
FL,Fire-Other,2154,3.16,6243355,2.24,2097,3.22,75,3.49,6160383,2.27,82972,2.28,8969,3.28 
FL,Correction,12763,0.84,32570689,0.70,12696,0.85,68,9.46,32486668,0.71,84021,9.97,11120,3.76 
FL,Streets & Highways,13517,2.22,29465836,1.91,13289,2.20,322,9.83,29116417,1.93,349419,8.59,40642,10.40 
FL,Air Transportation,3413,0.04,9436043,0.06,3372,0.04,89,0.00,9370627,0.06,65416,0.00,7310,0.00 
FL,Water Transport/Terminals,999,0.00,2839283,0.00,922,0.00,123,0.00,2745026,0.00,94257,0.00,13480,0.00 
FL,Public Welfare,6074,0.69,11932258,0.56,5387,0.58,1484,2.32,11199244,0.58,733014,2.52,119325,1.76 
FL,Health,6228,0.28,14571710,0.26,5858,0.30,927,2.56,14096453,0.26,475257,1.40,65524,1.78 
FL,Hospitals,36653,0.16,102048029,0.33,32380,0.29,7465,1.25,87749156,0.36,14298873,0.93,756635,0.75 
FL,Solid Waste Management,7231,3.67,15218735,2.36,7029,3.38,263,25.72,14957336,2.36,261399,26.92,34741,31.16 
FL,Sewerage,7571,2.49,17599851,2.16,7496,2.44,93,26.12,17488757,2.17,111094,25.84,13077,30.07 
FL,Parks & Recreation,15108,1.19,27163816,1.25,11593,1.56,9144,1.95,22593191,1.47,4570625,1.76,618668,1.86 
FL,Housing & Community Dev.,4271,1.86,9302586,2.52,3935,1.68,491,19.63,8795274,2.42,507312,19.40,59878,19.53 
FL,Natural Resources,4210,2.15,11363217,1.47,4124,1.86,146,27.65,11237833,1.46,125384,24.89,14132,24.77 
FL,Water Supply,10950,4.03,28327149,3.19,10858,4.04,235,65.37,28134346,3.21,192803,33.63,17310,22.85 
FL,Electric Power,5101,0.27,17124158,0.49,5068,0.27,65,0.00,17072134,0.49,52024,0.00,5949,0.00 
FL,Gas Supply,579,0.50,1354800,1.11,572,0.51,10,0.00,1344696,1.12,10104,0.00,1162,0.00 
FL,Transit,5310,0.00,15131389,0.00,5135,0.00,260,0.00,14865460,0.00,265929,0.00,30678,0.00 
FL,Elem & Sec School Instruc.,137754,0.28,380437702,0.15,135269,0.13,32699,0.64,375897510,0.09,4540192,10.24,439765,10.31 
FL,Elem & Sec School-Other,111640,0.19,152577786,1.08,103581,1.20,26600,1.19,142903275,1.15,9674511,2.12,1425958,2.18 
FL,Higher Education-Instruc.,7459,0.00,26599288,0.00,5252,0.00,11593,0.00,20009090,0.00,6590198,0.00,375153,0.00 
FL,Higher Education-Other,13332,0.00,25106168,0.00,9930,0.00,8766,0.00,21216660,0.00,3889508,0.00,575482,0.00 
FL,Libraries,4538,0.46,8638035,0.58,3741,0.45,1605,3.34,7725302,0.56,912733,2.87,141501,3.01 
FL,Other & Unallocable,16543,2.45,41953691,1.60,15962,2.40,1326,6.11,41109159,1.63,844532,4.43,99564,7.20 
GA,Total,314166,0.95,658795665,0.81,294005,0.98,51210,2.50,624934917,0.84,33860748,2.44,3539439,3.28 
GA,Financial Admin.,5270,3.43,11380765,2.93,5080,3.41,643,19.73,10999708,3.01,381057,11.08,37021,14.03 
GA,Other Government Admin.,3880,7.09,9649463,4.41,3461,6.66,2638,22.28,8590201,4.31,1059262,19.85,77893,24.81 
GA,Judicial and Legal,6246,3.16,14153906,2.83,5908,3.23,1003,9.03,13485921,2.92,667985,11.14,61085,11.92 
GA,Police Protection-Officers,14492,3.78,34345874,3.34,14311,3.80,391,13.66,34135834,3.36,210040,20.18,27631,18.26 
GA,Police Protection-Other,3529,5.93,6147728,4.79,3107,5.88,1231,6.78,5574024,5.24,573704,7.15,73431,8.51 
GA,Firefighters,11649,1.26,29714989,0.76,11225,1.14,1094,11.07,29133288,0.76,581701,7.39,69430,7.55 
GA,Fire-Other,253,4.65,523855,4.23,236,4.97,30,41.49,501783,4.17,22072,33.12,2605,43.73 
GA,Correction,5889,7.40,11611028,4.57,5747,7.49,264,15.97,11404776,4.65,206252,11.27,23799,13.43 
GA,Streets & Highways,7518,6.03,13280613,5.16,7396,6.10,160,26.08,13129502,5.21,151111,23.54,20508,31.81 
GA,Air Transportation,553,3.24,1259068,2.11,513,2.20,67,26.40,1211758,2.01,47310,22.74,7104,32.02 
GA,Water Transport/Terminals,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
GA,Public Welfare,1365,27.22,2146889,25.06,1198,28.20,298,29.24,1931412,27.70,215477,26.45,29305,29.12 
GA,Health,7256,9.96,14513459,7.95,6725,10.73,1110,0.82,13451486,8.58,1061973,0.56,94227,1.01 
GA,Hospitals,41463,1.79,89087659,1.27,36190,1.66,8840,4.02,78511187,1.34,10576472,3.90,927016,4.80 
GA,Solid Waste Management,4705,7.46,7735111,5.87,4600,7.55,251,22.25,7598966,5.97,136145,15.63,18604,15.69 
GA,Sewerage,3481,4.67,6994749,2.40,3404,3.50,90,56.38,6922159,2.40,72590,29.83,8984,50.31 
GA,Parks & Recreation,3925,3.11,6877039,2.77,3296,3.28,1717,3.92,6073050,3.05,803989,5.78,111125,4.96 
GA,Housing & Community Dev.,4899,25.62,9460198,22.29,4730,26.21,266,23.08,9229303,22.80,230895,58.20,26576,54.65 
GA,Natural Resources,437,15.44,497785,15.26,316,20.32,208,26.39,320566,11.38,177219,37.60,19958,28.54 
GA,Water Supply,5623,2.98,12305634,2.20,5598,2.99,264,59.91,12240717,2.21,64917,34.40,8833,35.18 
GA,Electric Power,933,11.39,2289055,8.18,925,11.41,22,40.78,2277993,8.21,11062,65.17,1011,40.38 
GA,Gas Supply,417,6.21,827809,7.18,416,6.23,2,0.00,827094,7.18,715,0.00,117,0.00 
GA,Transit,3984,0.62,11539161,0.19,3700,0.60,477,3.05,11044946,0.20,494215,0.89,47935,1.70 
GA,Elem & Sec School Instruc.,117108,1.12,277188393,0.91,112322,1.02,15920,3.58,269141063,0.93,8047330,3.56,841480,5.64 
GA,Elem & Sec School-Other,48772,1.15,65318583,2.07,44237,2.23,10837,6.79,59311787,2.19,6006796,6.20,800606,8.30 
GA,Higher Education-Instruc.,408,0.00,1577417,0.00,290,0.00,511,0.00,1132096,0.00,445321,0.00,19670,0.00 
GA,Higher Education-Other,219,0.00,533661,0.00,192,0.00,146,0.00,473148,0.00,60513,0.00,4520,0.00 
GA,Libraries,2337,5.62,4563337,5.52,1861,7.04,1202,3.63,3906361,6.44,656976,1.57,84908,2.00 
GA,Other & Unallocable,7555,23.74,13272437,17.00,7021,23.77,1528,54.35,12374788,18.00,897649,39.36,94057,45.17 
HI,Total,14377,0.02,42053531,0.01,13967,0.01,1332,0.15,41364556,0.01,688975,0.28,72123,0.31 
HI,Financial Admin.,821,0.00,2244896,0.00,813,0.00,23,0.00,2233074,0.00,11822,0.00,1488,0.00 
HI,Other Government Admin.,878,0.00,2897222,0.00,864,0.00,38,0.00,2866214,0.00,31008,0.00,2398,0.00 
HI,Judicial and Legal,581,0.00,2010990,0.00,572,0.00,23,0.00,1994690,0.00,16300,0.00,1600,0.00 
HI,Police Protection-Officers,2638,0.00,9252008,0.00,2638,0.00,0,0.00,9252008,0.00,0,0.00,0,0.00 
HI,Police Protection-Other,748,0.00,1833110,0.00,707,0.00,180,0.00,1774094,0.00,59016,0.00,7198,0.00 
HI,Firefighters,1582,0.00,5204598,0.00,1582,0.00,0,0.00,5204598,0.00,0,0.00,0,0.00 
HI,Fire-Other,64,0.00,178792,0.00,64,0.00,0,0.00,178792,0.00,0,0.00,0,0.00 
HI,Correction,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Streets & Highways,1057,0.00,2707542,0.00,1054,0.00,8,0.00,2700090,0.00,7452,0.00,512,0.00 
HI,Air Transportation,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Water Transport/Terminals,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Public Welfare,102,0.00,207396,0.00,102,0.00,2,0.00,207158,0.00,238,0.00,24,0.00 
HI,Health,200,0.00,662978,0.00,200,0.00,1,0.00,661710,0.00,1268,0.00,66,0.00 
HI,Hospitals,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Solid Waste Management,691,0.00,1850116,0.00,690,0.00,1,0.00,1848474,0.00,1642,0.00,144,0.00 
HI,Sewerage,875,0.00,2684480,0.00,874,0.00,2,0.00,2683556,0.00,924,0.00,138,0.00 
HI,Parks & Recreation,1957,0.00,4271176,0.00,1700,0.00,898,0.00,3818954,0.00,452222,0.00,45484,0.00 
HI,Housing & Community Dev.,172,0.00,496354,0.00,171,0.00,3,0.00,494340,0.00,2014,0.00,214,0.00 
HI,Natural Resources,13,27.20,31719,13.77,9,22.68,5,40.83,27104,14.43,4615,42.03,521,43.15 
HI,Water Supply,1009,0.00,2854220,0.00,999,0.00,26,0.00,2840664,0.00,13556,0.00,1726,0.00 
HI,Electric Power,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Gas Supply,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Transit,94,0.00,263806,0.00,92,0.00,3,0.00,261108,0.00,2698,0.00,294,0.00 
HI,Elem & Sec School Instruc.,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Elem & Sec School-Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Higher Education-Instruc.,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Higher Education-Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Libraries,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
HI,Other & Unallocable,895,0.00,2402128,0.00,836,0.00,119,0.00,2317928,0.00,84200,0.00,10316,0.00 
ID,Total,44789,0.73,89957561,0.71,38848,0.81,17596,1.57,81240551,0.77,8717010,1.29,1031917,1.55 
ID,Financial Admin.,1334,1.37,2497160,1.16,1262,1.04,165,12.14,2404913,1.08,92247,13.50,11616,10.58 
ID,Other Government Admin.,951,6.56,1849093,4.91,880,6.98,710,17.97,1605528,5.51,243565,8.66,14142,8.07 
ID,Judicial and Legal,1025,1.35,1989389,0.44,920,0.23,236,3.72,1811249,0.30,178140,3.91,18724,2.61 
ID,Police Protection-Officers,1989,3.05,5063836,2.38,1945,2.98,137,18.97,4982896,2.40,80940,18.71,10357,21.11 
ID,Police Protection-Other,803,0.99,1365885,1.26,709,0.85,291,11.00,1249488,1.14,116397,8.17,16410,4.28 
ID,Firefighters,837,2.07,2205414,1.41,724,1.56,1237,4.11,2064199,1.48,141215,4.55,18434,6.07 
ID,Fire-Other,35,0.00,69134,0.00,29,0.00,13,0.00,57876,0.00,11258,0.00,1039,0.00 
ID,Correction,686,0.45,1284364,0.35,623,0.27,172,10.76,1191757,0.21,92607,4.00,11538,5.43 
ID,Streets & Highways,1588,3.17,3338227,2.54,1483,3.91,392,25.40,3175943,2.53,162284,17.08,19782,13.07 
ID,Air Transportation,101,3.04,218753,2.51,94,3.27,20,0.00,206773,2.65,11980,0.00,1428,0.00 
ID,Water Transport/Terminals,5,0.00,11062,0.00,4,0.00,1,0.00,10362,0.00,700,0.00,100,0.00 
ID,Public Welfare,189,0.00,247438,0.37,171,0.00,51,0.00,219759,0.42,27679,0.00,3503,0.00 
ID,Health,856,1.17,1911252,0.51,591,0.71,461,2.41,1418172,0.56,493080,1.17,46966,1.88 
ID,Hospitals,3908,6.14,7481230,6.14,3037,7.80,1492,0.87,5907683,7.78,1573547,0.56,153541,1.00 
ID,Solid Waste Management,379,3.44,696811,3.70,342,3.66,76,13.28,645382,3.95,51429,7.86,6508,8.85 
ID,Sewerage,459,2.34,1050207,1.82,442,2.57,85,8.12,1022747,1.83,27460,15.41,3775,23.01 
ID,Parks & Recreation,717,3.14,1244152,6.76,470,4.76,780,1.43,972151,8.64,272001,1.63,45163,1.70 
ID,Housing & Community Dev.,153,9.42,418904,5.82,138,9.55,46,7.36,401466,6.07,17438,3.16,2598,5.34 
ID,Natural Resources,410,1.68,667243,1.33,375,1.14,170,8.00,608353,1.22,58890,8.41,6217,9.50 
ID,Water Supply,397,3.09,967098,6.37,348,3.83,149,16.23,785769,2.80,181329,31.72,8776,19.36 
ID,Electric Power,111,0.00,338649,0.19,108,0.00,5,0.00,334380,0.19,4269,0.00,506,0.00 
ID,Gas Supply,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00 
ID,Transit,33,0.00,56104,0.00,9,0.00,30,0.00,19997,0.00,36107,0.00,4302,0.00 
ID,Elem & Sec School Instruc.,18692,0.37,41163651,0.24,17210,0.48,4895,2.06,39100575,0.24,2063076,1.39,249008,2.25 
ID,Elem & Sec School-Other,6780,1.00,9535122,1.10,5283,1.07,3949,2.34,7773661,1.25,1761461,2.20,254677,2.98 
ID,Higher Education-Instruc.,318,0.00,911435,0.00,246,0.00,288,0.00,725140,0.00,186295,0.00,12538,0.00 
ID,Higher Education-Other,618,0.00,1087391,0.00,357,0.00,711,0.00,696232,0.00,391159,0.00,45120,0.00 
ID,Libraries,439,12.43,621274,4.57,229,9.78,511,14.14,410161,6.64,211113,3.82,35132,13.15 
ID,Other & Unallocable,976,12.96,1667283,11.14,819,13.32,523,27.96,1437939,12.00,229344,29.90,30017,35.56 
IL,Total,441876,0.66,1221586254,0.56,393147,0.60,152494,2.60,1137402132,0.55,84184122,3.25,8523529,3.02 
IL,Financial Admin.,6785,3.83,16669194,2.59,6310,3.63,1969,15.44,15544310,2.47,1124884,17.48,93295,21.85 
IL,Other Government Admin.,8521,4.15,22549954,3.41,7640,4.28,12627,12.30,19735436,3.41,2814518,13.30,183606,10.30 
IL,Judicial and Legal,12042,0.68,28949482,0.81,11836,0.70,637,12.98,28410725,0.60,538757,30.02,39998,17.29 
IL,Police Protection-Officers,29116,2.02,109886666,1.61,28539,1.95,2451,11.76,108558550,1.61,1328116,15.70,121017,16.35 
IL,Police Protection-Other,9334,2.47,23234870,1.26,8220,2.56,3145,5.14,21703349,1.29,1531521,5.62,193464,5.96 
IL,Firefighters,13356,3.80,45649089,1.87,12216,1.63,11880,22.87,44069971,1.64,1579118,28.50,210608,32.80 
IL,Fire-Other,782,4.53,1675998,6.38,724,3.73,465,47.91,1525138,6.46,150860,27.45,17860,28.55 
IL,Correction,8184,2.37,20760748,1.49,8111,2.26,169,16.31,20656174,1.49,104574,18.20,12743,20.55 
IL,Streets & Highways,11304,3.13,30294815,2.56,10737,3.00,1407,21.89,29399787,2.59,895028,17.44,111450,23.07 
IL,Air Transportation,2024,0.48,5868423,0.13,2001,0.93,100,7.87,5843025,0.12,25398,14.12,3928,21.36 
IL,Water Transport/Terminals,41,0.00,99847,0.00,41,0.00,1,0.00,99443,0.00,404,0.00,70,0.00 
IL,Public Welfare,6690,10.91,11946865,8.61,5889,9.61,1763,26.87,10879685,9.18,1067180,22.84,145165,27.59 
IL,Health,6450,3.25,14554702,2.38,5995,6.17,1221,15.96,13677151,2.42,877551,11.24,80386,15.38 
IL,Hospitals,15183,5.29,43955130,3.43,13960,4.60,1820,15.86,41923325,3.54,2031805,13.70,214894,16.35 
IL,Solid Waste Management,5004,1.51,17831789,1.29,4924,1.60,164,38.48,17727314,1.30,104475,9.63,15207,10.83 
IL,Sewerage,6732,4.13,22631433,2.61,6591,3.45,467,32.72,22346337,2.55,285096,55.03,22072,45.99 
IL,Parks & Recreation,17131,3.94,36060229,3.58,10661,3.16,18052,7.21,26211029,3.98,9849200,7.69,1142532,7.03 
IL,Housing & Community Dev.,7035,0.48,18886095,0.69,6877,0.54,616,41.10,18550659,0.67,335436,12.76,28672,9.53 
IL,Natural Resources,813,4.72,1705150,6.96,726,5.29,749,34.87,1561243,7.55,143907,9.70,16744,2.73 
IL,Water Supply,5901,3.22,18228875,2.17,5592,3.28,1121,22.05,17697208,2.10,531667,25.14,58032,20.20 
IL,Electric Power,1056,0.86,3456774,3.12,1048,1.03,35,30.78,3440504,3.13,16270,39.26,1551,51.77 
IL,Gas Supply,67,0.00,141118,0.00,66,0.00,2,0.00,140433,0.00,685,0.00,111,0.00 
IL,Transit,16720,0.04,52358322,0.02,15784,0.03,1479,0.28,50542682,0.02,1815640,0.11,165409,0.31 
IL,Elem & Sec School Instruc.,159069,0.94,472814463,0.97,149188,0.94,26075,3.67,453549342,0.96,19265121,7.83,1680552,4.66 
IL,Elem & Sec School-Other,55091,1.08,112876903,1.87,43716,2.09,29154,3.07,96267274,2.09,16609629,3.80,1956681,3.62 
IL,Higher Education-Instruc.,7771,0.00,28517918,0.00,4772,0.00,11717,0.00,20417051,0.00,8100867,0.00,513320,0.00 
IL,Higher Education-Other,11888,0.00,27230856,0.00,7996,0.00,9939,0.00,21194114,0.00,6036742,0.00,664093,0.00 
IL,Libraries,9550,1.55,13498336,2.02,7132,1.10,5567,6.68,10298852,1.93,3199484,5.85,413666,6.03 
IL,Other & Unallocable,8236,12.39,19252210,9.42,5855,8.51,7702,20.61,15432021,7.14,3820189,37.72,416403,34.68 
IN,Total,210389,0.37,471970215,0.38,185697,0.48,60312,1.66,430043367,0.40,41926848,1.01,4254182,1.25 
IN,Financial Admin.,3895,2.70,6629556,2.95,3544,2.28,2017,18.92,5938878,2.91,690678,13.42,70023,14.36 
IN,Other Government Admin.,4857,2.40,8285891,3.66,4453,2.27,4784,12.97,7240350,3.85,1045541,11.33,80891,9.08 
IN,Judicial and Legal,4819,0.90,8190962,0.64,4530,0.92,797,8.13,7729754,0.64,461208,3.71,50143,4.64 
IN,Police Protection-Officers,8901,1.24,22683135,1.20,8818,1.23,284,26.65,22547911,1.20,135224,21.19,21706,23.74 
IN,Police Protection-Other,2991,3.47,4655767,3.20,2535,3.33,1493,6.00,3994341,3.59,661426,6.17,84444,8.04 
IN,Firefighters,5471,0.97,14187558,1.13,5308,1.04,2065,4.94,13980432,1.13,207126,9.32,28451,9.36 
IN,Fire-Other,226,2.56,418046,2.83,210,2.73,42,26.61,395764,2.39,22282,31.85,3156,27.17 
IN,Correction,3387,3.37,6171143,2.39,3127,3.33,559,5.29,5875582,2.50,295561,4.47,43445,3.76 
IN,Streets & Highways,6357,2.98,11804982,2.89,6134,3.01,359,6.31,11502877,2.96,302105,5.78,38564,7.17 
IN,Air Transportation,437,0.31,944197,0.25,401,0.33,55,2.13,896331,0.25,47866,1.26,6591,1.47 
